card_id,origin_card_id,subject_id,card_type,title_zh,author_label,original_title,country_or_region,language,period_bucket,genre_or_form,input_layer,source_minimum_status,issue_code,content_markdown
V1-CARD-0018,A04-CARD-18,V1-ENT-0038,work,《佩德罗·巴拉莫》,胡安·鲁尔福,Pedro Páramo,墨西哥,es,1955,长篇小说,B01,meets,NONE,"### 18. 《佩德罗·巴拉莫》
- 对象类型：`work`｜原文名：Pedro Páramo｜国家/地区：墨西哥｜语言：es｜时期：1955｜体裁：长篇小说
- 一句话简介：长篇小说（1955）：Juan Preciado 赴科马拉寻父与考迪罗 Pedro Páramo 命运的双主线。
- 已准入事实素材（3—7 条）：
  1. **first_publication_year**：1955（batch_retained_candidate｜SRC-0029｜1955 年 3 月 FCE（Letras Mexicanas 19））
  2. **one_sentence_summary**：Juan Preciado 赴科马拉寻父与考迪罗 Pedro Páramo 命运的双主线；村镇最终成为鬼村（batch_retained_candidate｜SRC-0029）
  3. **genre_or_form**：长篇小说（batch_retained_candidate｜SRC-0029）
  4. **key_character**：胡安·普雷西亚多、佩德罗·巴拉莫（人物）（batch_retained_candidate｜SRC-0029）
  5. **key_place**：科马拉（batch_retained_candidate｜SRC-0029）
  6. **research_note**：LM 论文：70 个片段构成；片段 67 以十四句对话浓缩 1915-1929 年（B01-SRC-0012）（batch_retained_candidate｜SRC-0028）
  7. **entity_layer**：work（batch_retained_candidate｜SRC-0029）
- 可靠来源（正式 SRC）：SRC-0028、SRC-0029
- 研究说明 / hold / gap（与事实分栏）：
  - 单来源解释关系 hold（A03 复核维持）：RG-B01-0025《佩德罗·巴拉莫》↔墨西哥革命小说、RG-B01-0030↔革命与基督战争、RG-B01-0031↔乡村与革命后的土地。
"
V1-CARD-0019,A04-CARD-19,V1-ENT-0039,collection,《燃烧的原野》,胡安·鲁尔福,El Llano en llamas,墨西哥,es,1953,短篇集,B01,research_gap,RESEARCH-GAP,"### 19. 《燃烧的原野》
- 对象类型：`collection`｜原文名：El Llano en llamas｜国家/地区：墨西哥｜语言：es｜时期：1953｜体裁：短篇集
- 一句话简介：短篇集（1953，FCE）：以哈利斯科乡村为背景。
- 已准入事实素材（3—7 条）：
  1. **first_publication_year**：1953（batch_retained_candidate｜SRC-0030｜FCE（Letras Mexicanas 11））
  2. **one_sentence_summary**：1953 年 FCE 出版；以哈利斯科乡村为背景的短篇集（batch_retained_candidate｜SRC-0030｜篇数与篇目明细来源未提供，待补）
  3. **genre_or_form**：短篇集（batch_retained_candidate｜SRC-0030）
  4. **entity_layer**：collection（batch_retained_candidate｜SRC-0030）
- 可靠来源（正式 SRC）：SRC-0030
- 研究说明 / hold / gap（与事实分栏）：
  - 研究缺口：仅 B 级书目来源（ELEM 作品页），篇目明细未提供；research_gap。
"
V1-CARD-0020,A04-CARD-20,V1-ENT-0040,work,《金鸡》,胡安·鲁尔福,El gallo de oro,墨西哥,es,1958（写作）/1980（出版）,中篇小说/电影文本,B01,research_gap,RESEARCH-GAP,"### 20. 《金鸡》
- 对象类型：`work`｜原文名：El gallo de oro｜国家/地区：墨西哥｜语言：es｜时期：1958（写作）/1980（出版）｜体裁：中篇小说/电影文本
- 一句话简介：中篇小说/电影文本（1958 年写成、1980 年出版）。
- 已准入事实素材（3—7 条）：
  1. **genre_or_form**：中篇小说/电影文本（batch_retained_candidate｜SRC-0031｜体裁表述待核）
  2. **entity_layer**：work（batch_retained_candidate｜SRC-0031）
  3. **composition_year**：1958（batch_retained_candidate｜SRC-0031｜1958 年写成（R1 拆行，REVIEW §3.3））
  4. **publication_year**：1980（batch_retained_candidate｜SRC-0031｜1980 年 Era 出版（R1 拆行，REVIEW §3.3））
- 可靠来源（正式 SRC）：SRC-0031
- 研究说明 / hold / gap（与事实分栏）：
  - 研究缺口：仅 B 级书目来源（ELEM 作品页），体裁表述待核；research_gap。
"
V1-CARD-0021,A04-CARD-21,V1-ENT-0072,author,加西亚·马尔克斯,加西亚·马尔克斯,Gabriel García Márquez,哥伦比亚,es,1927-2014,—,B02,meets,NONE,"### 21. 加西亚·马尔克斯
- 对象类型：`author`｜原文名：Gabriel García Márquez｜国家/地区：哥伦比亚｜语言：es｜时期：1927-2014｜体裁：—
- 一句话简介：哥伦比亚小说家，1982 年诺贝尔文学奖得主，生于加勒比哥伦比亚阿卡塔卡。
- 已准入事实素材（3—7 条）：
  1. **birth_year**：1927（candidate_for_staging_review｜SRC-0056｜A01 R1 已通过的 high/none 事实候选）
  2. **death_year**：2014（candidate_for_staging_review｜SRC-0056｜A01 R1 已通过的 high/none 事实候选）
  3. **country_or_region**：哥伦比亚（batch_retained_candidate｜SRC-0035｜CVC：加勒比哥伦比亚村落 Aracataca 出生）
  4. **language**：es（batch_retained_candidate｜SRC-0035｜西语文学（CVC：“literatura en lengua española”））
  5. **language**：es（candidate_for_staging_review｜SRC-0056｜A01 R1 已通过的 high/none 事实候选）
  6. **one_sentence_summary**：哥伦比亚小说家，1982 年诺贝尔文学奖得主，生于加勒比哥伦比亚阿卡塔卡，其故乡在马孔多名下进入文学（batch_retained_candidate｜SRC-0035｜CVC 数字展简介）
  7. **award**：诺贝尔文学奖（1982）（batch_retained_candidate｜SRC-0036｜NobelPrize.org 1982 年文学奖）
- 可靠来源（正式 SRC）：SRC-0035、SRC-0036、SRC-0056
- 研究说明 / hold / gap（与事实分栏）：
  - 单来源解释关系 hold（A03 复核维持）：RG-B02-0021 加西亚·马尔克斯↔魔幻现实主义。
"
V1-CARD-0022,A04-CARD-22,V1-ENT-0075,work,《百年孤独》,加西亚·马尔克斯,Cien años de soledad,哥伦比亚,es,1967,长篇小说,B02,meets,NONE,"### 22. 《百年孤独》
- 对象类型：`work`｜原文名：Cien años de soledad｜国家/地区：哥伦比亚｜语言：es｜时期：1967｜体裁：长篇小说
- 一句话简介：长篇小说（1967）：Javeriana 论文认为作品伦理源自圣经神话并构成统一工具，照见人性境况。
- 已准入事实素材（3—7 条）：
  1. **first_publication_year**：1967（candidate_for_staging_review｜SRC-0056｜A01 R1 已通过的 high/none 事实候选）
  2. **one_sentence_summary**：〔来源论文观点，非已确认属性〕Javeriana 论文认为作品伦理源自圣经神话并构成统一工具，借结构、人物与主题照见人性境况（batch_retained_candidate｜SRC-0032｜R1：删除无来源支持的“马孔多兴衰/家族史诗”表述）
  3. **genre_or_form**：长篇小说（batch_retained_candidate｜SRC-0032｜Javeriana：“la novela Cien años de soledad”）
  4. **entity_layer**：work（batch_retained_candidate｜SRC-0032）
  5. **setting_place**：马孔多（candidate_for_staging_review｜SRC-0057｜A01 R1 已通过的 high/none 事实候选）
- 可靠来源（正式 SRC）：SRC-0032、SRC-0056、SRC-0057
- 研究说明 / hold / gap（与事实分栏）：
  - 单来源解释关系 hold（A03 复核维持）：RG-B02-0024《百年孤独》↔伦理与人性。
"
V1-CARD-0023,A04-CARD-23,V1-ENT-0076,work,《没有人给他写信的上校》,加西亚·马尔克斯,El coronel no tiene quien le escriba,哥伦比亚,es,1958/1961,中篇小说,B02,meets,DUAL-YEAR,"### 23. 《没有人给他写信的上校》
- 对象类型：`work`｜原文名：El coronel no tiene quien le escriba｜国家/地区：哥伦比亚｜语言：es｜时期：1958/1961｜体裁：中篇小说
- 一句话简介：中篇小说：上校等待来信的漫长岁月与拒绝卖鸡的被动抵抗（1958 年杂志刊载、1961 年书版）。
- 已准入事实素材（3—7 条）：
  1. **first_periodical_publication_year**：1958（candidate_for_staging_review｜SRC-0064｜拆分杂志首次刊载字段）
  2. **first_book_edition_year**：1961（candidate_for_staging_review｜SRC-0064｜拆分首个书版本字段）
  3. **one_sentence_summary**：上校等待来信的漫长岁月：儿子死于革命活动、家宅抵押、以斗鸡为生，最终拒绝卖鸡并等待斗鸡之日（batch_retained_candidate｜SRC-0033｜Encuentro 摘要）
  4. **genre_or_form**：中篇小说（batch_retained_candidate｜SRC-0033｜Encuentro：“la célebre novela”）
  5. **key_character**：上校;奥古斯丁（batch_retained_candidate｜SRC-0033）
  6. **entity_layer**：work（batch_retained_candidate｜SRC-0033）
- 可靠来源（正式 SRC）：SRC-0033、SRC-0064
- 研究说明 / hold / gap（与事实分栏）：
  - 首发语义：1958 年《Mito》杂志首次刊载、1961 年（Medellín, Aguirre）首个书版本（A03-FCT-0012/0013，SRC-0064）；泛化字段 first_publication_year 保持空缺/冲突，不回填 1961。
  - 单来源解释关系 hold（A03 复核维持）：RG-B02-0025《没有人给他写信的上校》↔贫困与政治暴力。
  - [gap] first_publication_year_gap：泛化字段 first_publication_year 保持空缺/冲突，不回填 1961（A02 R1 REVIEW §3.2；A03 裁决）（SRC-0064｜双字段建模 first_periodical_publication_year=1958 / first_book_edition_year=1961）
"
V1-CARD-0024,A04-CARD-24,V1-ENT-0077,work,《一桩事先张扬的凶杀案》,加西亚·马尔克斯,Crónica de una muerte anunciada,哥伦比亚,es,1981,小说（表面侦探结构）,B02,meets,NONE,"### 24. 《一桩事先张扬的凶杀案》
- 对象类型：`work`｜原文名：Crónica de una muerte anunciada｜国家/地区：哥伦比亚｜语言：es｜时期：1981｜体裁：小说（表面侦探结构）
- 一句话简介：小说（1981）：以圣地亚哥·纳萨尔之死为中心的重构叙事。
- 已准入事实素材（3—7 条）：
  1. **first_publication_year**：1981（batch_retained_candidate｜SRC-0034｜Atenea 论文首页标注 (1981)）
  2. **one_sentence_summary**：〔来源论文观点，非已确认属性〕以圣地亚哥·纳萨尔之死为中心的重构叙事；犯罪仅是前文本，真正探究导致其被复仇杀害的原始之罪（batch_retained_candidate｜SRC-0034）
  3. **genre_or_form**：小说（表面侦探小说结构）（batch_retained_candidate｜SRC-0034｜Atenea：“novela detectivesca”表面结构反讽）
  4. **key_character**：圣地亚哥·纳萨尔（batch_retained_candidate｜SRC-0034）
  5. **entity_layer**：work（batch_retained_candidate｜SRC-0034）
- 可靠来源（正式 SRC）：SRC-0034
- 研究说明 / hold / gap（与事实分栏）：
  - 单来源解释关系 hold（A03 复核维持）：RG-B02-0026《一桩事先张扬的凶杀案》↔罪责与真相的悬置。
"
V1-CARD-0025,A04-CARD-25,V1-ENT-0073,author,胡利奥·科塔萨尔,胡利奥·科塔萨尔,Julio Cortázar,阿根廷,es,1914-1984,—,B02,meets,NONE,"### 25. 胡利奥·科塔萨尔
- 对象类型：`author`｜原文名：Julio Cortázar｜国家/地区：阿根廷｜语言：es｜时期：1914-1984｜体裁：—
- 一句话简介：阿根廷作家（1914-1984）：Passagens 论文认为其叙事自早期小说起即对抗既定文学规范，强调碎片叙事与读者参与。
- 已准入事实素材（3—7 条）：
  1. **birth_year**：1914（candidate_for_staging_review｜SRC-0058｜A01 R1 已通过的 high/none 事实候选）
  2. **death_year**：1984（candidate_for_staging_review｜SRC-0058｜A01 R1 已通过的 high/none 事实候选）
  3. **language**：es（batch_retained_candidate｜SRC-0037｜西语文学）
  4. **one_sentence_summary**：〔来源论文观点，非已确认属性〕科塔萨尔的叙事自早期小说起即对抗既定文学规范，《跳房子》揭示其对传统小说观念的突破，强调碎片叙事与读者的积极参与（batch_retained_candidate｜SRC-0038｜R1：仅保留 SRC-0007 明确支持部分；梦境/早期幻想拆至 FCT-0083）
  5. **one_sentence_summary**：〔来源论文观点，非已确认属性〕科塔萨尔早期幻想短篇（La otra orilla、Bestiario、Final del juego）中人物与梦境概念保持虚假关系（batch_retained_candidate｜SRC-0037｜R1：自原 FCT-0014 拆出，梦境/早期幻想部分由 SRC-0006 单独支持）
  6. **entity_layer**：author（batch_retained_candidate｜SRC-0037）
  7. **nationality_history**：阿根廷；1981年入法国籍（candidate_for_staging_review｜SRC-0069｜保留 BnF 权威记录中的双重国别信息）
- 可靠来源（正式 SRC）：SRC-0037、SRC-0038、SRC-0058、SRC-0069
- 研究说明 / hold / gap（与事实分栏）：
  - 国籍候选措辞：阿根廷；1981 年入法国籍（A03-FCT-0020，SRC-0069，保留 BnF 双重国别信息）。
  - 单来源解释关系 hold（A03 复核维持）：RG-B02-0027《跳房子》↔读者参与与反传统叙事——本卡摘要为 Passagens 论文对作者叙事的判断（已归属式展示），与 hold 三元组同源，非已确认属性。
"
V1-CARD-0026,A04-CARD-26,V1-ENT-0078,work,《跳房子》,胡利奥·科塔萨尔,Rayuela,阿根廷,es,1963,长篇小说,B02,meets,NONE,"### 26. 《跳房子》
- 对象类型：`work`｜原文名：Rayuela｜国家/地区：阿根廷｜语言：es｜时期：1963｜体裁：长篇小说
- 一句话简介：长篇小说（1963）：Passagens 论文称其为碎片化叙述、召唤读者积极参与的实验小说。
- 已准入事实素材（3—7 条）：
  1. **first_publication_year**：1963（candidate_for_staging_review｜SRC-0065｜Persée 书目脚注直接载年份）
  2. **one_sentence_summary**：〔来源论文观点，非已确认属性〕打破传统小说观念的实验小说：碎片化叙述与多种话语交替，召唤读者积极参与文本生产（batch_retained_candidate｜SRC-0038）
  3. **genre_or_form**：长篇小说（batch_retained_candidate｜SRC-0038｜Passagens：“su obra más importante”）
  4. **research_note**：Passagens 论文将 Rayuela 与《Último round》的“影格叙述”并置讨论（batch_retained_candidate｜SRC-0038）
  5. **entity_layer**：work（batch_retained_candidate｜SRC-0038）
- 可靠来源（正式 SRC）：SRC-0038、SRC-0065
- 研究说明 / hold / gap（与事实分栏）：
  - 单来源解释关系 hold（A03 复核维持）：RG-B02-0027《跳房子》↔读者参与与反传统叙事。
"
V1-CARD-0027,A04-CARD-27,V1-ENT-0082,collection,《动物寓言集》,胡利奥·科塔萨尔,Bestiario,阿根廷,es,1951,幻想短篇集,B02,meets,NONE,"### 27. 《动物寓言集》
- 对象类型：`collection`｜原文名：Bestiario｜国家/地区：阿根廷｜语言：es｜时期：1951｜体裁：幻想短篇集
- 一句话简介：幻想短篇集（1951）：Orbis Tertius 论文（Dulou）认为其中人物与梦境概念保持虚假关系。
- 已准入事实素材（3—7 条）：
  1. **first_publication_year**：1951（candidate_for_staging_review｜SRC-0066｜BnF 稳定书目记录载 Bestiario 1951）
  2. **one_sentence_summary**：〔来源论文观点，非已确认属性〕科塔萨尔早期幻想短篇集；人物与梦境概念保持虚假关系，读者在幻想与真实之间被引导（batch_retained_candidate｜SRC-0037）
  3. **genre_or_form**：幻想短篇集（batch_retained_candidate｜SRC-0037｜Orbis：“cuentos fantásticos de la primera etapa”）
  4. **entity_layer**：collection（batch_retained_candidate｜SRC-0037｜短篇集）
- 可靠来源（正式 SRC）：SRC-0037、SRC-0066
- 研究说明 / hold / gap（与事实分栏）：
  - 单来源解释关系 hold（A03 复核维持）：RG-B02-0028《动物寓言集》↔梦境与现实的模糊。
"
V1-CARD-0028,A04-CARD-28,V1-ENT-0083,collection,《游戏的终结》,胡利奥·科塔萨尔,Final del juego,阿根廷,es,1956,幻想短篇集,B02,meets,NONE,"### 28. 《游戏的终结》
- 对象类型：`collection`｜原文名：Final del juego｜国家/地区：阿根廷｜语言：es｜时期：1956｜体裁：幻想短篇集
- 一句话简介：幻想短篇集（1956）：论文以“面具游戏与自我折叠”为阅读路径。
- 已准入事实素材（3—7 条）：
  1. **first_publication_year**：1956（candidate_for_staging_review｜SRC-0067｜BnF 稳定书目记录载 J. Pablos 1956）
  2. **one_sentence_summary**：UB 论文以《游戏的终结》为对象展开“面具游戏与自我折叠”的阅读路径研究（题名所载主题判断；正文摘要本站不可得）（batch_retained_candidate｜SRC-0040｜R1：删除来源不能证明的具体篇目清单，仅保留题名支持的最低表述）
  3. **genre_or_form**：幻想短篇集（batch_retained_candidate｜SRC-0040）
  4. **entity_layer**：collection（batch_retained_candidate｜SRC-0040｜短篇集）
- 可靠来源（正式 SRC）：SRC-0040、SRC-0067
- 研究说明 / hold / gap（与事实分栏）：
  - 单来源解释关系 hold（A03 复核维持）：RG-B02-0029《游戏的终结》↔梦境与现实的模糊、RG-B02-0030↔面具游戏与自我的折叠。
"
V1-CARD-0029,A04-CARD-29,V1-ENT-0074,author,阿莱霍·卡彭铁尔,阿莱霍·卡彭铁尔,Alejo Carpentier,古巴,es,1904-1980,—,B02,meets,NONE,"### 29. 阿莱霍·卡彭铁尔
- 对象类型：`author`｜原文名：Alejo Carpentier｜国家/地区：古巴｜语言：es｜时期：1904-1980｜体裁：—
- 一句话简介：古巴跨文化作家（1904-1980）：RFRM 论文认为其为呈现拉美本质发展出 lo real maravilloso 与 neobarroco。
- 已准入事实素材（3—7 条）：
  1. **birth_year**：1904（candidate_for_staging_review｜SRC-0068｜将生卒年拆为原子字段）
  2. **death_year**：1980（candidate_for_staging_review｜SRC-0068｜将生卒年拆为原子字段）
  3. **country_or_region**：古巴（batch_retained_candidate｜SRC-0041｜RFRM 首句“El cubano Alejo Carpentier”）
  4. **language**：es（batch_retained_candidate｜SRC-0041｜西语文学）
  5. **one_sentence_summary**：〔来源论文观点，非已确认属性〕古巴跨文化作家，为呈现拉美本质发展出 lo real maravilloso 与 neobarroco 等文学工具（batch_retained_candidate｜SRC-0041｜RFRM 论文判断）
  6. **research_note**：RFRM 论文视卡彭铁尔为“处于文化之间”的跨文化作者，Mackandal 人物体现神奇现实（batch_retained_candidate｜SRC-0041｜Araújo Branco 2013）
  7. **entity_layer**：author（batch_retained_candidate｜SRC-0041）
- 可靠来源（正式 SRC）：SRC-0041、SRC-0068
- 研究说明 / hold / gap（与事实分栏）：
  - 单来源解释关系 hold（A03 复核维持）：RG-B02-0022 卡彭铁尔↔美洲神奇现实、RG-B02-0023↔新巴洛克。
"
V1-CARD-0030,A04-CARD-30,V1-ENT-0079,work,《人间王国》,阿莱霍·卡彭铁尔,El reino de este mundo,古巴,es,1949,长篇小说,B02,meets,NONE,"### 30. 《人间王国》
- 对象类型：`work`｜原文名：El reino de este mundo｜国家/地区：古巴｜语言：es｜时期：1949｜体裁：长篇小说
- 一句话简介：长篇小说（1949）：RFRM 论文以跨文化视角解读拉丁美洲，Mackandal 体现神奇现实。
- 已准入事实素材（3—7 条）：
  1. **first_publication_year**：1949（candidate_for_staging_review｜SRC-0072｜Persée 书目脚注载原版年 1949）
  2. **one_sentence_summary**：〔来源论文观点，非已确认属性〕以跨文化视角呈现拉丁美洲：Mackandal 体现神奇现实，Henri Christophe 等人物代表“新世界”（batch_retained_candidate｜SRC-0041）
  3. **genre_or_form**：长篇小说（batch_retained_candidate｜SRC-0041）
  4. **key_character**：马康达尔;亨利·克里斯托夫（batch_retained_candidate｜SRC-0041）
  5. **entity_layer**：work（batch_retained_candidate｜SRC-0041）
- 可靠来源（正式 SRC）：SRC-0041、SRC-0072
- 研究说明 / hold / gap（与事实分栏）：
  - 单来源解释关系 hold（A03 复核维持）：RG-B02-0031《人间王国》↔跨文化与美洲身份。
"
V1-CARD-0031,A04-CARD-31,V1-ENT-0080,work,《消逝的足迹》,阿莱霍·卡彭铁尔,Los pasos perdidos,古巴,es,1953(hold),长篇小说,B02,meets,HOLD-YEAR,"### 31. 《消逝的足迹》
- 对象类型：`work`｜原文名：Los pasos perdidos｜国家/地区：古巴｜语言：es｜时期：1953(hold)｜体裁：长篇小说
- 一句话简介：长篇小说：Maturo 以海德格尔 Kehre 概念解读“美洲作为去蔽与西方传统新起点”。
- 已准入事实素材（3—7 条）：
  1. **one_sentence_summary**：Maturo 以海德格尔 Kehre 概念解读：小说呈现“美洲作为去蔽与西方传统新起点”（batch_retained_candidate｜SRC-0042）
  2. **genre_or_form**：长篇小说（batch_retained_candidate｜SRC-0042）
  3. **research_note**：论文从阿尔瓦尔·努涅斯《遇难记》到卡彭铁尔《消逝的足迹》的谱系解读（batch_retained_candidate｜SRC-0042）
  4. **entity_layer**：work（batch_retained_candidate｜SRC-0042）
- 可靠来源（正式 SRC）：SRC-0042
- 研究说明 / hold / gap（与事实分栏）：
  - hold：1953 首发年仅参考文献书目支持（A03-FCT-0007，SRC-0042），等待权威书目交叉后准入。
  - 单来源解释关系 hold（A03 复核维持）：RG-B02-0032《消逝的足迹》↔美洲与西方传统。
  - [hold] first_publication_year：1953（SRC-0042｜仅参考文献书目支持 1953，等待权威书目交叉）
"
V1-CARD-0032,A04-CARD-32,V1-ENT-0081,work,《光明世纪》,阿莱霍·卡彭铁尔,El siglo de las luces,古巴,es,1962,长篇小说,B02,meets,NONE,"### 32. 《光明世纪》
- 对象类型：`work`｜原文名：El siglo de las luces｜国家/地区：古巴｜语言：es｜时期：1962｜体裁：长篇小说
- 一句话简介：长篇小说（1962）：Letras 论文解读其以艺术物件与视觉体制批判启蒙现代性及其对拉美的影响。
- 已准入事实素材（3—7 条）：
  1. **first_publication_year**：1962（batch_retained_candidate｜SRC-0043｜Letras 标题标注 (1962)）
  2. **one_sentence_summary**：〔来源论文观点，非已确认属性〕以艺术物件与视觉体制的 ecfrasis 组织叙事，批判启蒙现代性及其对拉丁美洲的影响（batch_retained_candidate｜SRC-0043）
  3. **genre_or_form**：长篇小说（batch_retained_candidate｜SRC-0043）
  4. **entity_layer**：work（batch_retained_candidate｜SRC-0043）
- 可靠来源（正式 SRC）：SRC-0043
- 研究说明 / hold / gap（与事实分栏）：
  - 单来源解释关系 hold（A03 复核维持）：RG-B02-0033《光明世纪》↔艺术、启蒙与现代性批判。
"
V1-CARD-0033,A04-CARD-33,V1-ENT-0114,author,马里奥·巴尔加斯·略萨,马里奥·巴尔加斯·略萨,Mario Vargas Llosa,秘鲁,es,1936-2025,—,B03,meets,NONE,"### 33. 马里奥·巴尔加斯·略萨
- 对象类型：`author`｜原文名：Mario Vargas Llosa｜国家/地区：秘鲁｜语言：es｜时期：1936-2025｜体裁：—
- 一句话简介：秘鲁小说家（1936-2025），2010 年诺贝尔文学奖得主。
- 已准入事实素材（3—7 条）：
  1. **birth_year**：1936（batch_retained_candidate｜SRC-0047｜Nobel：Born 28 March 1936）
  2. **death_year**：2025（batch_retained_candidate｜SRC-0047｜Nobel：Died 13 April 2025, Lima, Peru（权威直接核验））
  3. **country_or_region**：秘鲁（batch_retained_candidate｜SRC-0047｜Nobel：Peruvian author）
  4. **one_sentence_summary**：秘鲁小说家，2010 年诺贝尔文学奖得主，曾为 1990 年秘鲁总统选举候选人，生前大部分时间居于马德里（batch_retained_candidate｜SRC-0047｜Nobel facts 综合）
  5. **award**：诺贝尔文学奖（2010）（batch_retained_candidate｜SRC-0048｜NobelPrize.org）
  6. **research_note**：获奖理由：对权力结构的绘图与个体抵抗、反叛和失败的尖锐形象（batch_retained_candidate｜SRC-0048｜NobelPrize.org 原文）
  7. **personal_note**：Nobel facts 页称其“已婚并有三个孩子”（页面为旧版表述，未反映后续婚姻变化，照录）（batch_retained_candidate｜SRC-0047｜Nobel：is married with three children）
- 可靠来源（正式 SRC）：SRC-0047、SRC-0048
- 研究说明 / hold / gap：无
"
V1-CARD-0034,A04-CARD-34,V1-ENT-0116,work,《城市与狗》,马里奥·巴尔加斯·略萨,La ciudad y los perros,秘鲁,es,1963,长篇小说,B03,meets,NONE,"### 34. 《城市与狗》
- 对象类型：`work`｜原文名：La ciudad y los perros｜国家/地区：秘鲁｜语言：es｜时期：1963｜体裁：长篇小说
- 一句话简介：长篇小说（1963）：论文从中提取寓言与象征元素作利马城市问题阐释。
- 已准入事实素材（3—7 条）：
  1. **first_publication_year**：1963（candidate_for_staging_review｜SRC-0046｜A01 R1 已通过的 high/none 事实候选）
  2. **one_sentence_summary**：以利马为背景的小说；论文从中提取寓言与象征元素作 20 世纪中叶利马城市问题的阐释（困闭与逃避）（batch_retained_candidate｜SRC-0044）
  3. **genre_or_form**：长篇小说（batch_retained_candidate｜SRC-0044｜Ángulo Recto：“la novela”）
  4. **key_place**：利马（batch_retained_candidate｜SRC-0044）
  5. **entity_layer**：work（batch_retained_candidate｜SRC-0044）
- 可靠来源（正式 SRC）：SRC-0044、SRC-0046
- 研究说明 / hold / gap（与事实分栏）：
  - 单来源解释关系 hold（A03 复核维持）：RG-B03-0019《城市与狗》↔利马的困闭与逃避。
"
V1-CARD-0035,A04-CARD-35,V1-ENT-0117,work,《酒吧长谈》,马里奥·巴尔加斯·略萨,Conversación en La Catedral,秘鲁,es,1969,长篇小说,B03,meets,NONE,"### 35. 《酒吧长谈》
- 对象类型：`work`｜原文名：Conversación en La Catedral｜国家/地区：秘鲁｜语言：es｜时期：1969｜体裁：长篇小说
- 一句话简介：长篇小说（1969）：论文以该小说讨论文学爆炸中知识分子的角色与失败。
- 已准入事实素材（3—7 条）：
  1. **first_publication_year**：1969（batch_retained_candidate｜SRC-0045｜Catedral Tomada 标题标注 (1969)）
  2. **one_sentence_summary**：论文以该小说为对象讨论文学爆炸中知识分子的角色：作家进入公共领域及其失败的表征（batch_retained_candidate｜SRC-0045）
  3. **genre_or_form**：长篇小说（batch_retained_candidate｜SRC-0045｜Catedral Tomada：“novela del período”）
  4. **entity_layer**：work（batch_retained_candidate｜SRC-0045）
- 可靠来源（正式 SRC）：SRC-0045
- 研究说明 / hold / gap（与事实分栏）：
  - 单来源解释关系 hold（A03 复核维持）：RG-B03-0016《酒吧长谈》↔文学爆炸、RG-B03-0020↔知识分子的失败与公众角色。
"
V1-CARD-0036,A04-CARD-36,V1-ENT-0118,work,《世界末日之战》,马里奥·巴尔加斯·略萨,La guerra del fin del mundo,秘鲁,es,1981,长篇小说,B03,meets,CONTEXT-EVENT,"### 36. 《世界末日之战》
- 对象类型：`work`｜原文名：La guerra del fin del mundo｜国家/地区：秘鲁｜语言：es｜时期：1981｜体裁：长篇小说
- 一句话简介：长篇小说（1981）：论文认为 Consejero 人物与整部小说瓦解殖民视角对拉美的解读。
- 已准入事实素材（3—7 条）：
  1. **first_publication_year**：1981（batch_retained_candidate｜SRC-0046｜Letral：“publicada en 1981”）
  2. **one_sentence_summary**：1981 年出版；论文认为 Consejero 人物与整部小说瓦解殖民视角对拉美的解读，成为拉美去殖民思想在文学话语上的先例（batch_retained_candidate｜SRC-0046）
  3. **genre_or_form**：长篇小说（batch_retained_candidate｜SRC-0046｜Letral：“La sexta novela de Vargas Llosa”）
  4. **key_character**：劝世者（el Consejero）（batch_retained_candidate｜SRC-0046）
  5. **research_note**：论文标题“Canudos o la redención de los malditos”直接关联小说与卡努杜斯（Canudos）；关系词表无“基于事件”词，仅记录于此（batch_retained_candidate｜SRC-0046）
  6. **event_year_range**：1896-1897（candidate_for_staging_review｜SRC-0046｜A01 R1 已通过的 high/none 事实候选）
  7. **entity_layer**：work（batch_retained_candidate｜SRC-0046）
- 可靠来源（正式 SRC）：SRC-0046、SRC-0063
- 研究说明 / hold / gap（与事实分栏）：
  - 事件关系说明：BASED_ON_EVENT 未入 Schema 0.2——直接证据 A01-EV-0001（SRC-0046 正文 ficcionaliza）、间接 A01-EV-0002（SRC-0063）；V1-S4-A03-PROP-001 提案 pending N3 用户节点，不生成正式关系。人物建模：el Consejero（character）与历史人物 Antônio Conselheiro 不作同一实体或别名合并（research_note_only，A03-FCT-0011）。
  - 单来源解释关系 hold（A03 复核维持）：RG-B03-0021《世界末日之战》↔殖民视角与去殖民思想。
  - [research_note_only] research_note：论文同时讨论小说人物 el Consejero（B03-ENT-0028，character），并说明被小说虚构化的卡努杜斯历史运动由 Antônio Conselheiro 领导；历史人物与文学人物不作同一实体或别名合并（R1，REVIEW §2.1）（SRC-0046｜人物原型/历史对应建模说明；不得准入别名或实体合并）
  - [pending_n3] based_on_event_pending：《世界末日之战》与卡努杜斯战争：直接证据 A01-EV-0001（SRC-0046 正文 ficcionaliza）、间接 A01-EV-0002（SRC-0063）；BASED_ON_EVENT 未入 Schema 0.2，N3 用户节点前不生成正式关系（SRC-0046;SRC-0063｜V1-S4-A03-PROP-001）
"
